OrderID;CusomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
10512;21;7;1997-04-21 11:32:00.0000000;1997-05-19 00:00:00.0000000;1997-04-24 00:00:00.0000000;2;3.53;Familia Arquibaldo;Rua Orós, 92;Sao Paulo;SP;05442-030;Brazil
10513;88;7;1997-04-22 13:14:00.0000000;1997-06-03 00:00:00.0000000;1997-04-28 00:00:00.0000000;1;105.65;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;NULL;70563;Germany
10514;20;3;1997-04-22 13:19:00.0000000;1997-05-20 00:00:00.0000000;1997-05-16 00:00:00.0000000;2;789.95;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10515;65;2;1997-04-23 15:31:00.0000000;1997-05-07 00:00:00.0000000;1997-05-23 00:00:00.0000000;1;204.47;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10516;37;2;1997-04-24 12:41:00.0000000;1997-05-22 00:00:00.0000000;1997-05-01 00:00:00.0000000;3;62.78;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10517;55;3;1997-04-24 12:46:00.0000000;1997-05-22 00:00:00.0000000;1997-04-29 00:00:00.0000000;3;32.07;North/South;South House 300 Queensbridge;London;NULL;SW7 1RZ;UK
10518;82;4;1997-04-25 14:39:00.0000000;1997-05-09 00:00:00.0000000;1997-05-05 00:00:00.0000000;2;218.15;Tortuga Restaurante;Avda. Azteca 123;México D.F.;NULL;05033;Mexico
10519;14;6;1997-04-28 11:59:00.0000000;1997-05-26 00:00:00.0000000;1997-05-01 00:00:00.0000000;3;91.76;Chop-suey Chinese;Hauptstr. 31;Bern;NULL;3012;Switzerland
10520;72;7;1997-04-29 08:31:00.0000000;1997-05-27 00:00:00.0000000;1997-05-01 00:00:00.0000000;1;13.37;Santé Gourmet;Erling Skakkes gate 78;Stavern;NULL;4110;Norway
10521;12;8;1997-04-29 08:45:00.0000000;1997-05-27 00:00:00.0000000;1997-05-02 00:00:00.0000000;2;17.22;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;NULL;1010;Argentina
10522;44;4;1997-04-30 10:21:00.0000000;1997-05-28 00:00:00.0000000;1997-05-06 00:00:00.0000000;1;45.33;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10523;74;7;1997-05-01 15:18:00.0000000;1997-05-29 00:00:00.0000000;1997-05-30 00:00:00.0000000;2;77.63;Seven Seas Imports;90 Wadhurst Rd.;London;NULL;OX15 4NB;UK
10524;5;1;1997-05-01 15:32:00.0000000;1997-05-29 00:00:00.0000000;1997-05-07 00:00:00.0000000;2;244.79;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10525;9;1;1997-05-02 08:27:00.0000000;1997-05-30 00:00:00.0000000;1997-05-23 00:00:00.0000000;2;11.06;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10526;89;4;1997-05-05 13:47:00.0000000;1997-06-02 00:00:00.0000000;1997-05-15 00:00:00.0000000;2;58.59;Wartian Herkku;Torikatu 38;Oulu;NULL;90110;Finland
10527;65;7;1997-05-05 13:51:00.0000000;1997-06-02 00:00:00.0000000;1997-05-07 00:00:00.0000000;1;41.90;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10528;32;6;1997-05-06 13:23:00.0000000;1997-05-20 00:00:00.0000000;1997-05-09 00:00:00.0000000;2;3.35;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10529;51;5;1997-05-07 12:57:00.0000000;1997-06-04 00:00:00.0000000;1997-05-09 00:00:00.0000000;2;66.69;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;NULL;B-1180;Belgium
10530;61;3;1997-05-08 08:29:00.0000000;1997-06-05 00:00:00.0000000;1997-05-12 00:00:00.0000000;2;339.22;Piccolo und mehr;Geislweg 14;Salzburg;NULL;5020;Austria
10531;56;7;1997-05-08 08:46:00.0000000;1997-06-05 00:00:00.0000000;1997-05-19 00:00:00.0000000;1;8.12;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;NULL;1010;Argentina
10532;19;7;1997-05-09 13:07:00.0000000;1997-06-06 00:00:00.0000000;1997-05-12 00:00:00.0000000;3;74.46;Eastern Connection;35 King George;London;NULL;WX3 6FW;UK
10533;24;8;1997-05-12 16:34:00.0000000;1997-06-09 00:00:00.0000000;1997-05-22 00:00:00.0000000;1;188.04;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10534;44;8;1997-05-12 16:43:00.0000000;1997-06-09 00:00:00.0000000;1997-05-14 00:00:00.0000000;2;27.94;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10535;3;4;1997-05-13 16:56:00.0000000;1997-06-10 00:00:00.0000000;1997-05-21 00:00:00.0000000;1;15.64;Antonio Moreno Taquería;Mataderos  2312;México D.F.;NULL;05023;Mexico
10536;44;3;1997-05-14 08:36:00.0000000;1997-06-11 00:00:00.0000000;1997-06-06 00:00:00.0000000;2;58.88;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10537;70;1;1997-05-14 08:39:00.0000000;1997-05-28 00:00:00.0000000;1997-05-19 00:00:00.0000000;1;78.85;Richter Supermarkt;Starenweg 5;Genève;NULL;1204;Switzerland
10538;11;9;1997-05-15 12:47:00.0000000;1997-06-12 00:00:00.0000000;1997-05-16 00:00:00.0000000;3;4.87;B's Beverages;Fauntleroy Circus;London;NULL;EC2 5NT;UK
10539;11;6;1997-05-16 11:37:00.0000000;1997-06-13 00:00:00.0000000;1997-05-23 00:00:00.0000000;3;12.36;B's Beverages;Fauntleroy Circus;London;NULL;EC2 5NT;UK
10540;65;3;1997-05-19 14:40:00.0000000;1997-06-16 00:00:00.0000000;1997-06-13 00:00:00.0000000;3;1007.64;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10541;34;2;1997-05-19 14:53:00.0000000;1997-06-16 00:00:00.0000000;1997-05-29 00:00:00.0000000;1;68.65;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10542;39;1;1997-05-20 09:29:00.0000000;1997-06-17 00:00:00.0000000;1997-05-26 00:00:00.0000000;3;10.95;Königlich Essen;Maubelstr. 90;Brandenburg;NULL;14776;Germany
10543;46;8;1997-05-21 09:04:00.0000000;1997-06-18 00:00:00.0000000;1997-05-23 00:00:00.0000000;2;48.17;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10544;48;4;1997-05-21 09:09:00.0000000;1997-06-18 00:00:00.0000000;1997-05-30 00:00:00.0000000;1;24.91;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10545;43;8;1997-05-22 09:41:00.0000000;1997-06-19 00:00:00.0000000;1997-06-26 00:00:00.0000000;2;11.92;Lazy K Kountry Store;12 Orchestra Terrace;Walla Walla;WA;99362;USA
10546;86;1;1997-05-23 12:31:00.0000000;1997-06-20 00:00:00.0000000;1997-05-27 00:00:00.0000000;3;194.72;Victuailles en stock;2, rue du Commerce;Lyon;NULL;69004;France
10547;74;3;1997-05-23 12:33:00.0000000;1997-06-20 00:00:00.0000000;1997-06-02 00:00:00.0000000;2;178.43;Seven Seas Imports;90 Wadhurst Rd.;London;NULL;OX15 4NB;UK
10548;81;3;1997-05-26 11:35:00.0000000;1997-06-23 00:00:00.0000000;1997-06-02 00:00:00.0000000;2;1.43;Toms Spezialitäten;Luisenstr. 48;Münster;NULL;44087;Germany
10549;65;5;1997-05-27 08:04:00.0000000;1997-06-10 00:00:00.0000000;1997-05-30 00:00:00.0000000;1;171.24;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10550;30;7;1997-05-28 12:55:00.0000000;1997-06-25 00:00:00.0000000;1997-06-06 00:00:00.0000000;3;4.32;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
10551;28;4;1997-05-28 13:11:00.0000000;1997-07-09 00:00:00.0000000;1997-06-06 00:00:00.0000000;3;72.95;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;NULL;1675;Portugal
10552;35;2;1997-05-29 11:56:00.0000000;1997-06-26 00:00:00.0000000;1997-06-05 00:00:00.0000000;1;83.22;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10553;89;2;1997-05-30 10:38:00.0000000;1997-06-27 00:00:00.0000000;1997-06-03 00:00:00.0000000;2;149.49;Wartian Herkku;Torikatu 38;Oulu;NULL;90110;Finland
10554;58;4;1997-05-30 10:41:00.0000000;1997-06-27 00:00:00.0000000;1997-06-05 00:00:00.0000000;3;120.97;Ottilies Käseladen;Mehrheimerstr. 369;Köln;NULL;50739;Germany
10555;73;6;1997-06-02 12:55:00.0000000;1997-06-30 00:00:00.0000000;1997-06-04 00:00:00.0000000;3;252.49;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10556;75;2;1997-06-03 13:07:00.0000000;1997-07-15 00:00:00.0000000;1997-06-13 00:00:00.0000000;1;9.80;Simons bistro;Vinbæltet 34;Kobenhavn;NULL;1734;Denmark
10557;44;9;1997-06-03 13:10:00.0000000;1997-06-17 00:00:00.0000000;1997-06-06 00:00:00.0000000;2;96.72;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10558;4;1;1997-06-04 11:48:00.0000000;1997-07-02 00:00:00.0000000;1997-06-10 00:00:00.0000000;2;72.97;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10559;7;6;1997-06-05 09:56:00.0000000;1997-07-03 00:00:00.0000000;1997-06-13 00:00:00.0000000;1;8.05;Blondel père et fils;24, place Kléber;Strasbourg;NULL;67000;France
10560;25;8;1997-06-06 11:38:00.0000000;1997-07-04 00:00:00.0000000;1997-06-09 00:00:00.0000000;1;36.65;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10561;24;2;1997-06-06 11:45:00.0000000;1997-07-04 00:00:00.0000000;1997-06-09 00:00:00.0000000;2;242.21;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10562;68;1;1997-06-09 10:04:00.0000000;1997-07-07 00:00:00.0000000;1997-06-12 00:00:00.0000000;1;22.95;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
10563;69;2;1997-06-10 10:36:00.0000000;1997-07-22 00:00:00.0000000;1997-06-24 00:00:00.0000000;2;60.43;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10564;67;4;1997-06-10 10:39:00.0000000;1997-07-08 00:00:00.0000000;1997-06-16 00:00:00.0000000;3;13.75;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10565;52;8;1997-06-11 10:06:00.0000000;1997-07-09 00:00:00.0000000;1997-06-18 00:00:00.0000000;2;7.15;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10566;7;9;1997-06-12 11:07:00.0000000;1997-07-10 00:00:00.0000000;1997-06-18 00:00:00.0000000;1;88.40;Blondel père et fils;24, place Kléber;Strasbourg;NULL;67000;France
10567;37;1;1997-06-12 11:15:00.0000000;1997-07-10 00:00:00.0000000;1997-06-17 00:00:00.0000000;1;33.97;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10568;29;3;1997-06-13 10:44:00.0000000;1997-07-11 00:00:00.0000000;1997-07-09 00:00:00.0000000;3;6.54;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;NULL;8022;Spain
10569;67;5;1997-06-16 15:05:00.0000000;1997-07-14 00:00:00.0000000;1997-07-11 00:00:00.0000000;1;58.98;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10570;52;3;1997-06-17 14:22:00.0000000;1997-07-15 00:00:00.0000000;1997-06-19 00:00:00.0000000;3;188.99;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10571;20;8;1997-06-17 14:40:00.0000000;1997-07-29 00:00:00.0000000;1997-07-04 00:00:00.0000000;3;26.06;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10572;5;3;1997-06-18 10:55:00.0000000;1997-07-16 00:00:00.0000000;1997-06-25 00:00:00.0000000;2;116.43;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10573;3;7;1997-06-19 14:22:00.0000000;1997-07-17 00:00:00.0000000;1997-06-20 00:00:00.0000000;3;84.84;Antonio Moreno Taquería;Mataderos  2312;México D.F.;NULL;05023;Mexico
10574;84;4;1997-06-19 14:41:00.0000000;1997-07-17 00:00:00.0000000;1997-06-30 00:00:00.0000000;2;37.60;Trail's Head Gourmet Provisioners;722 DaVinci Blvd.;Kirkland;WA;98034;USA
10575;53;5;1997-06-20 09:32:00.0000000;1997-07-04 00:00:00.0000000;1997-06-30 00:00:00.0000000;1;127.34;Morgenstern Gesundkost;Heerstr. 22;Leipzig;NULL;04179;Germany
10576;82;3;1997-06-23 13:40:00.0000000;1997-07-07 00:00:00.0000000;1997-06-30 00:00:00.0000000;3;18.56;Tortuga Restaurante;Avda. Azteca 123;México D.F.;NULL;05033;Mexico
10577;84;9;1997-06-23 13:57:00.0000000;1997-08-04 00:00:00.0000000;1997-06-30 00:00:00.0000000;2;25.41;Trail's Head Gourmet Provisioners;722 DaVinci Blvd.;Kirkland;WA;98034;USA
10578;11;4;1997-06-24 14:30:00.0000000;1997-07-22 00:00:00.0000000;1997-07-25 00:00:00.0000000;3;29.60;B's Beverages;Fauntleroy Circus;London;NULL;EC2 5NT;UK
10579;45;1;1997-06-25 09:08:00.0000000;1997-07-23 00:00:00.0000000;1997-07-04 00:00:00.0000000;2;13.73;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
10580;58;4;1997-06-26 10:10:00.0000000;1997-07-24 00:00:00.0000000;1997-07-01 00:00:00.0000000;3;75.89;Ottilies Käseladen;Mehrheimerstr. 369;Köln;NULL;50739;Germany
10581;21;3;1997-06-26 10:19:00.0000000;1997-07-24 00:00:00.0000000;1997-07-02 00:00:00.0000000;1;3.01;Familia Arquibaldo;Rua Orós, 92;Sao Paulo;SP;05442-030;Brazil
10582;6;3;1997-06-27 12:27:00.0000000;1997-07-25 00:00:00.0000000;1997-07-14 00:00:00.0000000;2;27.71;Blauer See Delikatessen;Forsterstr. 57;Mannheim;NULL;68306;Germany
10583;89;2;1997-06-30 12:06:00.0000000;1997-07-28 00:00:00.0000000;1997-07-04 00:00:00.0000000;2;7.28;Wartian Herkku;Torikatu 38;Oulu;NULL;90110;Finland
10584;7;4;1997-06-30 12:13:00.0000000;1997-07-28 00:00:00.0000000;1997-07-04 00:00:00.0000000;1;59.14;Blondel père et fils;24, place Kléber;Strasbourg;NULL;67000;France
10585;90;7;1997-07-01 10:02:00.0000000;1997-07-29 00:00:00.0000000;1997-07-10 00:00:00.0000000;1;13.41;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10586;68;9;1997-07-02 13:05:00.0000000;1997-07-30 00:00:00.0000000;1997-07-09 00:00:00.0000000;1;0.48;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
10587;63;1;1997-07-02 13:05:00.0000000;1997-07-30 00:00:00.0000000;1997-07-09 00:00:00.0000000;1;62.52;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10588;65;2;1997-07-03 09:19:00.0000000;1997-07-31 00:00:00.0000000;1997-07-10 00:00:00.0000000;3;194.67;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10589;32;8;1997-07-04 14:00:00.0000000;1997-08-01 00:00:00.0000000;1997-07-14 00:00:00.0000000;2;4.42;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10590;52;4;1997-07-07 14:30:00.0000000;1997-08-04 00:00:00.0000000;1997-07-14 00:00:00.0000000;3;44.77;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10591;85;1;1997-07-07 14:44:00.0000000;1997-07-21 00:00:00.0000000;1997-07-16 00:00:00.0000000;1;55.92;Vaffeljernet;Smagsloget 45;Århus;NULL;8200;Denmark
10592;44;3;1997-07-08 14:28:00.0000000;1997-08-05 00:00:00.0000000;1997-07-16 00:00:00.0000000;1;32.10;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10593;44;7;1997-07-09 08:44:00.0000000;1997-08-06 00:00:00.0000000;1997-08-13 00:00:00.0000000;2;174.20;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10594;57;3;1997-07-09 09:02:00.0000000;1997-08-06 00:00:00.0000000;1997-07-16 00:00:00.0000000;2;5.24;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10595;20;2;1997-07-10 16:19:00.0000000;1997-08-07 00:00:00.0000000;1997-07-14 00:00:00.0000000;1;96.78;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10596;91;8;1997-07-11 12:42:00.0000000;1997-08-08 00:00:00.0000000;1997-08-12 00:00:00.0000000;1;16.34;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10597;61;7;1997-07-11 12:48:00.0000000;1997-08-08 00:00:00.0000000;1997-07-18 00:00:00.0000000;3;35.12;Piccolo und mehr;Geislweg 14;Salzburg;NULL;5020;Austria
10598;67;1;1997-07-14 08:15:00.0000000;1997-08-11 00:00:00.0000000;1997-07-18 00:00:00.0000000;3;44.42;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10599;11;6;1997-07-15 10:35:00.0000000;1997-08-26 00:00:00.0000000;1997-07-21 00:00:00.0000000;3;29.98;B's Beverages;Fauntleroy Circus;London;NULL;EC2 5NT;UK
10600;36;4;1997-07-16 11:18:00.0000000;1997-08-13 00:00:00.0000000;1997-07-21 00:00:00.0000000;1;45.13;Hungry Coyote Import Store;City Center Plaza 516 Main St.;Elgin;OR;97827;USA
10601;35;7;1997-07-16 11:24:00.0000000;1997-08-27 00:00:00.0000000;1997-07-22 00:00:00.0000000;1;58.30;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10602;85;8;1997-07-17 16:29:00.0000000;1997-08-14 00:00:00.0000000;1997-07-22 00:00:00.0000000;2;2.92;Vaffeljernet;Smagsloget 45;Århus;NULL;8200;Denmark
10603;73;8;1997-07-18 15:54:00.0000000;1997-08-15 00:00:00.0000000;1997-08-08 00:00:00.0000000;2;48.77;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10604;28;1;1997-07-18 15:57:00.0000000;1997-08-15 00:00:00.0000000;1997-07-29 00:00:00.0000000;1;7.46;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;NULL;1675;Portugal
10605;52;1;1997-07-21 12:55:00.0000000;1997-08-18 00:00:00.0000000;1997-07-29 00:00:00.0000000;2;379.13;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10606;83;4;1997-07-22 08:03:00.0000000;1997-08-19 00:00:00.0000000;1997-07-31 00:00:00.0000000;3;79.40;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
10607;73;5;1997-07-22 08:14:00.0000000;1997-08-19 00:00:00.0000000;1997-07-25 00:00:00.0000000;1;200.24;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10608;81;4;1997-07-23 13:54:00.0000000;1997-08-20 00:00:00.0000000;1997-08-01 00:00:00.0000000;2;27.79;Toms Spezialitäten;Luisenstr. 48;Münster;NULL;44087;Germany
10609;18;7;1997-07-24 15:30:00.0000000;1997-08-21 00:00:00.0000000;1997-07-30 00:00:00.0000000;2;1.85;Du monde entier;67, rue des Cinquante Otages;Nantes;NULL;44000;France
10610;41;8;1997-07-25 08:36:00.0000000;1997-08-22 00:00:00.0000000;1997-08-06 00:00:00.0000000;1;26.78;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;NULL;31000;France
10611;93;6;1997-07-25 08:37:00.0000000;1997-08-22 00:00:00.0000000;1997-08-01 00:00:00.0000000;2;80.65;Wolski Zajazd;ul. Filtrowa 68;Warszawa;NULL;01-012;Poland
10612;73;1;1997-07-28 15:54:00.0000000;1997-08-25 00:00:00.0000000;1997-08-01 00:00:00.0000000;2;544.08;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10613;35;4;1997-07-29 12:53:00.0000000;1997-08-26 00:00:00.0000000;1997-08-01 00:00:00.0000000;2;8.11;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10614;6;8;1997-07-29 13:10:00.0000000;1997-08-26 00:00:00.0000000;1997-08-01 00:00:00.0000000;3;1.93;Blauer See Delikatessen;Forsterstr. 57;Mannheim;NULL;68306;Germany
10615;92;2;1997-07-30 13:25:00.0000000;1997-08-27 00:00:00.0000000;1997-08-06 00:00:00.0000000;3;0.75;Wilman Kala;Keskuskatu 45;Helsinki;NULL;21240;Finland
10616;32;1;1997-07-31 15:19:00.0000000;1997-08-28 00:00:00.0000000;1997-08-05 00:00:00.0000000;2;116.53;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10617;32;4;1997-07-31 15:19:00.0000000;1997-08-28 00:00:00.0000000;1997-08-04 00:00:00.0000000;2;18.53;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10618;52;1;1997-08-01 10:50:00.0000000;1997-09-12 00:00:00.0000000;1997-08-08 00:00:00.0000000;1;154.68;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10619;52;3;1997-08-04 15:40:00.0000000;1997-09-01 00:00:00.0000000;1997-08-07 00:00:00.0000000;3;91.05;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canada
10620;42;2;1997-08-05 15:28:00.0000000;1997-09-02 00:00:00.0000000;1997-08-14 00:00:00.0000000;3;0.94;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;BC;V3F 2K1;Canada
10621;38;4;1997-08-05 15:33:00.0000000;1997-09-02 00:00:00.0000000;1997-08-11 00:00:00.0000000;2;23.73;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10622;69;4;1997-08-06 14:55:00.0000000;1997-09-03 00:00:00.0000000;1997-08-11 00:00:00.0000000;3;50.97;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10623;25;8;1997-08-07 12:21:00.0000000;1997-09-04 00:00:00.0000000;1997-08-12 00:00:00.0000000;2;97.18;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10624;80;4;1997-08-07 12:37:00.0000000;1997-09-04 00:00:00.0000000;1997-08-19 00:00:00.0000000;2;94.80;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
10625;2;3;1997-08-08 15:04:00.0000000;1997-09-05 00:00:00.0000000;1997-08-14 00:00:00.0000000;1;43.90;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;NULL;05021;Mexico
10626;5;1;1997-08-11 13:41:00.0000000;1997-09-08 00:00:00.0000000;1997-08-20 00:00:00.0000000;2;138.69;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10627;73;8;1997-08-11 13:48:00.0000000;1997-09-22 00:00:00.0000000;1997-08-21 00:00:00.0000000;3;107.46;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10628;7;4;1997-08-12 15:44:00.0000000;1997-09-09 00:00:00.0000000;1997-08-20 00:00:00.0000000;3;30.36;Blondel père et fils;24, place Kléber;Strasbourg;NULL;67000;France
10629;30;4;1997-08-12 16:00:00.0000000;1997-09-09 00:00:00.0000000;1997-08-20 00:00:00.0000000;3;85.46;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
10630;39;1;1997-08-13 12:45:00.0000000;1997-09-10 00:00:00.0000000;1997-08-19 00:00:00.0000000;2;32.35;Königlich Essen;Maubelstr. 90;Brandenburg;NULL;14776;Germany
10631;41;8;1997-08-14 08:49:00.0000000;1997-09-11 00:00:00.0000000;1997-08-15 00:00:00.0000000;1;0.87;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;NULL;31000;France
10632;88;8;1997-08-14 08:54:00.0000000;1997-09-11 00:00:00.0000000;1997-08-19 00:00:00.0000000;1;41.38;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;NULL;70563;Germany
10633;20;7;1997-08-15 08:37:00.0000000;1997-09-12 00:00:00.0000000;1997-08-18 00:00:00.0000000;3;477.90;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10634;23;4;1997-08-15 08:48:00.0000000;1997-09-12 00:00:00.0000000;1997-08-21 00:00:00.0000000;3;487.38;Folies gourmandes;184, chaussée de Tournai;Lille;NULL;59000;France
10635;50;8;1997-08-18 11:50:00.0000000;1997-09-15 00:00:00.0000000;1997-08-21 00:00:00.0000000;3;47.46;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;NULL;24100;Italy
10636;89;4;1997-08-19 13:37:00.0000000;1997-09-16 00:00:00.0000000;1997-08-26 00:00:00.0000000;1;1.15;Wartian Herkku;Torikatu 38;Oulu;NULL;90110;Finland
10637;64;6;1997-08-19 13:38:00.0000000;1997-09-16 00:00:00.0000000;1997-08-26 00:00:00.0000000;1;201.29;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10638;47;3;1997-08-20 16:22:00.0000000;1997-09-17 00:00:00.0000000;1997-09-01 00:00:00.0000000;1;158.44;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10639;72;7;1997-08-20 16:33:00.0000000;1997-09-17 00:00:00.0000000;1997-08-27 00:00:00.0000000;3;38.64;Santé Gourmet;Erling Skakkes gate 78;Stavern;NULL;4110;Norway
10640;88;4;1997-08-21 11:30:00.0000000;1997-09-18 00:00:00.0000000;1997-08-28 00:00:00.0000000;1;23.55;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;NULL;70563;Germany
10641;35;4;1997-08-22 13:28:00.0000000;1997-09-19 00:00:00.0000000;1997-08-26 00:00:00.0000000;2;179.61;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10642;75;7;1997-08-22 13:30:00.0000000;1997-09-19 00:00:00.0000000;1997-09-05 00:00:00.0000000;3;41.89;Simons bistro;Vinbæltet 34;Kobenhavn;NULL;1734;Denmark
10643;1;6;1997-08-25 14:54:00.0000000;1997-09-22 00:00:00.0000000;1997-09-02 00:00:00.0000000;1;29.46;Alfreds Futterkiste;Obere Str. 57;Berlin;NULL;12209;Germany
10644;90;3;1997-08-25 15:11:00.0000000;1997-09-22 00:00:00.0000000;1997-09-01 00:00:00.0000000;2;0.14;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
